Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617094800.0 1339.0 NA 581 685 0 NA NA NA NA 1547 1338 0 NA NA NA NA 1371 3831 759 NA NA NA NA 620 2602 805 NA NA NA
1617094800.0 134.0 NA 558 150 0 NA NA NA NA 1847 587 0 NA NA NA NA 7119 230 114 NA NA NA NA 3607 270 127 NA NA NA
1617094800.0 134.702 NA 891 NA NA NA NA NA NA 1082 NA NA NA NA NA NA 588 NA NA NA NA NA NA 350 NA NA NA NA NA
1617094800.0 134.813 NA 271 531 0 NA NA NA NA 1561 588 0 NA NA NA NA 2200 370 438 NA NA NA NA 1088 336 478 NA NA NA
1617094800.0 134.901 NA 714 NA NA NA NA NA NA 1100 NA NA NA NA NA NA 594 NA NA NA NA NA NA 420 NA NA NA NA NA
1617094800.0 134.902 NA 446 1084 0 NA NA NA NA 1100 1459 0 NA NA NA NA 654 11791 603 NA NA NA NA 389 4799 646 NA NA NA
1617094800.0 1340.0 NA 512 747 0 NA NA NA NA 1548 1401 0 NA NA NA NA 1284 3130 744 NA NA NA NA 608 2324 772 NA NA NA
1617094800.0 1341.0 NA 638 415 0 NA NA NA NA 1651 1401 0 NA NA NA NA 1463 4456 768 NA NA NA NA 647 2752 809 NA NA NA
1617094800.0 1343.0 NA 406 1094 0 NA NA NA NA 1650 1338 0 NA NA NA NA 1136 3383 751 NA NA NA NA 490 2397 785 NA NA NA
1617094800.0 1344.0 NA 1066 1052 0 NA NA NA NA 1548 1338 0 NA NA NA NA 1083 3319 754 NA NA NA NA 523 2384 787 NA NA NA
1617094800.0 1345.0 NA 308 1099 0 NA NA NA NA 1547 1338 0 NA NA NA NA 1170 3279 754 NA NA NA NA 574 2333 791 NA NA NA
1617094800.0 1347.0 NA 313 649 0 NA NA NA NA 1650 1338 0 NA NA NA NA 1376 3991 764 NA NA NA NA 665 3073 803 NA NA NA
1617094800.0 1348.0 NA 467 834 0 NA NA NA NA 1650 1403 0 NA NA NA NA 1260 3515 757 NA NA NA NA 558 2649 797 NA NA NA
1617094800.0 1349.0 NA 360 1100 0 NA NA NA NA 1651 1338 0 NA NA NA NA 1226 3567 754 NA NA NA NA 575 2652 784 NA NA NA
1617094800.0 135.1 1089 0 648 NA NA NA NA 1603 0 1077 NA NA NA NA 2543 477 1307 NA NA NA NA 1496 515 920 NA NA NA NA
1617094800.0 135.11 806 0 1006 NA NA NA NA 1666 0 1076 NA NA NA NA 2729 522 1479 NA NA NA NA 1495 549 929 NA NA NA NA
1617094800.0 135.12 650 0 227 NA NA NA NA 1562 0 1076 NA NA NA NA 2360 478 1360 NA NA NA NA 1468 518 889 NA NA NA NA
